ContactID,ApplicationStatusDate,AcademicCurriculum,ApplicationsStatus,AcademicTerm,AcademicYear,FamilyEducationLevel,ApplicationSubmittedDate,CreatedTime,AcademicProgram,AcademicDegree,ClassLevel,CollegeAttend,CommonApp,FAFSAreceivedDate,Population,TransferCredits
945000001083589,2017-01-06,"Arts & Humanities","Confirmed Deferred",Spring,2017,,"2016-08-24 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083589,2015-06-18,"Humanities SDC","Confirmed Deferred",Summer,2015,,"2015-03-01 22:00:00","2017-04-20 11:38:00","Baccalaureate Limited Residency","Bachelor of Arts",Sophomore,"New Student",,1900-01-00,Transfer,NULL
945000001083589,2015-04-27,"Humanities SDC","Withdraw No Decision",Spring,2016,,"2015-03-01 22:00:00","2017-04-20 11:38:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Accelerated,NULL
945000001083589,2015-03-17,"Humanities SDC",Confirmed,Fall,2015,,"2015-03-01 22:00:00","2017-04-20 19:44:00","Baccalaureate Limited Residency","Bachelor of Arts",Sophomore,"New Student",,1900-01-00,Transfer,NULL
945000001083591,2017-05-05,"ED Student Dir Comp",Confirmed,Summer,2017,,"2017-02-27 22:00:00","2017-04-20 11:42:00","Baccalaureate Limited Residency","BA Teacher Certification",Senior,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001083593,2014-08-18,"Humanities SDC",Confirmed,Fall,2014,,"2014-05-18 22:00:00","2017-04-20 11:36:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083595,2014-08-06,EduLeaderPrinc,Confirmed,Fall,2014,,"2014-07-14 22:00:00","2017-04-20 11:36:00","MEd Low Residency",Nondegree,Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083597,2014-04-23,"ES Student Dir Comp",Withdrawn,Fall,2014,,"2014-02-27 22:00:00","2017-04-20 11:34:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083599,2016-08-12,CounClinMntlHlth,Confirmed,Fall,2016,,"2016-05-23 22:00:00","2017-04-20 11:40:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083599,2014-07-29,"HD Student Dir Comp",Confirmed,Fall,2014,,"2013-08-04 22:00:00","2017-04-20 19:43:00","Baccalaureate Limited Residency","Bachelor of Arts",Freshman,Returning,,1900-01-00,Readmit,NULL
945000001083599,2014-05-05,"Humanities SDC","Defer No Decision Next Term",Summer,2014,,"2013-08-04 22:00:00","2017-04-20 11:34:00","Baccalaureate Limited Residency","Bachelor of Arts",Freshman,Returning,,1900-01-00,Readmit,NULL
945000001083599,2014-02-06,"Humanities SDC","Defer No Decision Next Term",Spring,2014,,"2013-08-04 22:00:00","2017-04-20 11:33:00","Baccalaureate Limited Residency","Bachelor of Arts",Freshman,Returning,,1900-01-00,Readmit,NULL
945000001083601,2014-08-11,CounAddiction,Confirmed,Fall,2014,,"2014-06-30 22:00:00","2017-04-20 11:36:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083603,2015-08-28,"Humanities SDC",Confirmed,Spring,2016,,"2015-08-13 22:00:00","2017-04-20 11:39:00","Baccalaureate Limited Residency","Bachelor of Arts",Senior,Returning,,1900-01-00,Readmit,NULL
945000001083605,2014-06-27,EduLeaderPrinc,Confirmed,Fall,2014,,"2014-06-25 22:00:00","2017-04-20 11:35:00","MEd Low Residency","Master of Education",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083607,2018-10-03,"ED Early Child Sp Ed",Confirmed,Spring,2019,,"2017-11-14 18:08:00","2017-11-14 17:55:00","MEd Low Residency","Master of Education",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083607,2018-07-17,"ED Early Child Sp Ed","Deferred Next Term",Fall,2018,,"2017-11-14 18:08:00","2018-07-17 08:31:00","MEd Low Residency","Master of Education",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083607,2014-04-09,EDSpEd-Mild-Mod,Confirmed,Fall,2014,,"2013-12-03 22:00:00","2017-04-20 11:36:00","On Campus Undergraduate","BA Teacher Certification",Freshman,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001083609,2015-12-17,CounClinMntlHlth,"Confirmed Deferred",Fall,2015,,"2015-01-13 22:00:00","2017-04-20 11:38:00","Masters Limited Residency","Post Master's Certification",Graduate,"New Student",,1900-01-00,"Post Masters",NULL
945000001083609,2015-07-07,CounClinMntlHlth,Confirmed,Spring,2016,,"2015-01-13 22:00:00","2017-04-20 11:38:00","Masters Limited Residency",Nondegree,Graduate,"New Student",,1900-01-00,"Post Masters",NULL
945000001083609,2015-02-24,CounClinMntlHlth,"Confirmed Deferred",Spring,2015,,"2015-01-13 22:00:00","2017-04-20 11:36:00","Masters Limited Residency","Post Master's Certification",Graduate,"New Student",,1900-01-00,"Post Masters",NULL
945000001083611,2014-07-29,EduLeaderPrinc,Confirmed,Fall,2014,,"2014-07-15 22:00:00","2017-04-20 11:36:00","MEd Low Residency","Master of Education",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083613,2014-02-04,"ED Sustainability Ed",Confirmed,Summer,2014,,"2013-07-24 22:00:00","2017-04-20 11:35:00","PHD Limited Residency","Doctor of Philosophy",Doctoral,Returning,,1900-01-00,Readmit,NULL
945000001083615,2014-12-10,"ED Secondary Ed",Confirmed,Spring,2015,,"2014-12-02 22:00:00","2017-04-20 11:36:00","Baccalaureate Limited Residency","Post Bachelor's Certification",Sophomore,Returning,,1900-01-00,"Post Baccalaureate",NULL
945000001083617,2013-12-06,"ES Student Dir Comp",Confirmed,Spring,2014,,"2013-07-15 22:00:00","2017-04-20 11:33:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083619,2014-08-13,"Humanities SDC",Confirmed,Fall,2014,,"2014-06-30 22:00:00","2017-04-20 11:36:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083621,2014-12-10,CounClinMntlHlth,Withdrawn,Spring,2015,,"2014-11-02 22:00:00","2017-04-21 08:32:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083621,2014-12-10,CounClinMntlHlth,Withdrawn,Spring,2015,,"2014-11-02 22:00:00","2017-04-20 11:36:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083623,2016-07-27,"ED Elementary Ed","Withdraw No Decision",Fall,2016,,"2016-07-25 22:00:00","2017-04-20 19:44:00","Baccalaureate Limited Residency","Post Bachelor's Certification","Post Degree","New Student",,1900-01-00,"Post Baccalaureate",NULL
945000001083625,2014-11-19,CounClinMntlHlth,Confirmed,Spring,2015,,"2014-11-02 22:00:00","2017-04-20 11:36:00","Masters Limited Residency","Post Master's Certification",Graduate,"New Student",,1900-01-00,"Post Masters",NULL
945000001083627,2013-12-12,ESConservationBiolog,Confirmed,Spring,2014,,"2013-10-06 22:00:00","2017-04-20 11:36:00","Baccalaureate On Campus","Bachelor of Arts",Senior,Returning,,1900-01-00,Readmit,NULL
945000001083629,2014-11-13,"ES Student Dir Comp",Confirmed,Spring,2015,,"2014-10-27 22:00:00","2017-04-20 11:39:00","Baccalaureate Limited Residency","Bachelor of Arts",Sophomore,Returning,,1900-01-00,Readmit,NULL
945000001083631,2013-08-08,"CP Student Dir Comp","Withdraw No Decision",Spring,2014,,"2013-06-04 22:00:00","2017-04-20 11:33:00","Masters Limited Residency","Master of Arts","Post Degree","New Student",,1900-01-00,"Post Masters",NULL
945000001083633,2014-08-12,"ES Student Dir Comp",Confirmed,Fall,2014,,"2014-07-23 22:00:00","2017-04-20 11:36:00","Masters Limited Residency","Master of Arts",Graduate,Returning,,1900-01-00,Readmit,NULL
945000001083635,2016-04-26,"HD Ecopsychology",Confirmed,Fall,2016,,"2016-04-13 22:00:00","2017-04-20 19:44:00","Baccalaureate Limited Residency","Bachelor of Arts",Senior,Returning,,1900-01-00,Readmit,NULL
945000001083637,2017-01-03,EDSpEd-Mild-Mod,"Confirmed Withdrew",Spring,2017,,"2016-10-18 22:00:00","2017-04-20 11:41:00","Baccalaureate Limited Residency","Post Master's Certification",Senior,Returning,,1900-01-00,Readmit,NULL
945000001083639,2014-05-09,EDSchoolGuidCounslng,Confirmed,Fall,2014,,"2014-02-09 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083641,2014-08-07,"ED Sustainability Ed","Withdraw No Decision",Fall,2014,,"2014-08-04 22:00:00","2017-04-20 11:35:00","PHD Limited Residency","Doctor of Philosophy",Doctoral,"New Student",,1900-01-00,Doctoral,NULL
945000001083643,2016-07-25,CounClinMntlHlth,"Withdrawn Admin No Dec",Fall,2016,,"2016-05-31 22:00:00","2017-04-20 11:40:00","Masters Limited Residency","Post Master's Certification","Post Degree","New Student",,1900-01-00,"Post Masters",NULL
945000001083645,2013-10-10,"ES Student Dir Comp",Withdrawn,Spring,2014,,"2013-05-20 22:00:00","2017-04-20 11:33:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083647,2015-07-08,"ED Student Dir Comp",Confirmed,Summer,2015,,"2015-07-06 22:00:00","2017-04-20 11:37:00","Baccalaureate Limited Residency","Post Bachelor's Certification",Sophomore,Returning,,1900-01-00,"Post Baccalaureate",NULL
945000001083649,2016-11-21,"AE Student Dir Comp",Withdrawn,Spring,2017,,"2015-09-16 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083649,2016-06-02,"AE Student Dir Comp","Deferred Next Term",Fall,2016,,"2015-09-16 22:00:00","2017-04-20 11:39:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083649,2015-12-21,"AE Student Dir Comp","Deferred Next Term",Spring,2016,,"2015-09-16 22:00:00","2017-04-20 11:38:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083651,2013-10-01,Unknown,"Not Applied",Fall,2014,,"2013-09-30 22:00:00","2017-04-20 11:33:00",Unknown,Unknown,"Post Degree",Returning,,1900-01-00,,NULL
945000001083653,2016-06-21,CounClinMntlHlth,Confirmed,Fall,2016,,"2016-03-14 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083655,2016-07-07,"ES Student Dir Comp",Confirmed,Fall,2016,,"2016-03-14 22:00:00","2017-04-20 19:44:00","Baccalaureate Limited Residency","Bachelor of Arts",Senior,"New Student",,1900-01-00,Readmit,NULL
945000001083657,2014-05-29,EDSpEd-Mild-Mod,"Verbal Confirm",Summer,2014,,"2014-05-08 22:00:00","2017-04-20 11:36:00","Baccalaureate Limited Residency","Bachelor of Arts",Senior,Returning,,1900-01-00,Readmit,NULL
945000001083659,2016-12-01,"ES Student Dir Comp","Confirmed Withdrew",Spring,2017,,"2016-05-18 22:00:00","2017-04-20 11:41:00","Baccalaureate Limited Residency","Bachelor of Arts",Junior,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001083661,2014-06-09,"ES Student Dir Comp",Withdrawn,Fall,2014,,"2014-02-05 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001083663,2017-06-27,"ED Sustainability Ed",Confirmed,Fall,2017,,"2017-02-15 22:00:00","2017-04-20 19:45:00","PHD Limited Residency","Doctor of Philosophy",Doctoral,"New Student",,1900-01-00,Doctoral,NULL
945000001083665,2014-09-08,CounClinMntlHlth,"Withdraw No Decision",Spring,2015,,"2014-07-21 22:00:00","2017-04-21 08:32:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083665,2014-09-08,CounClinMntlHlth,"Withdraw No Decision",Spring,2015,,"2014-07-21 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083665,2014-08-13,CounClinMntlHlth,"Defer No Decision Next Term",Fall,2014,,"2014-07-21 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083667,2016-02-18,"Sustain Com Dev SDC","Withdrawn Admin No Dec",Summer,2016,,"2015-10-21 22:00:00","2017-04-20 19:44:00","Baccalaureate Limited Residency","Bachelor of Arts",,"New Student",,1900-01-00,"Hiatus 1st Time Coll Student",NULL
945000001083667,2015-12-21,"Sustain Com Dev SDC","Defer No Decision Next Term",Spring,2016,,"2015-10-21 22:00:00","2017-04-20 11:38:00","Baccalaureate Limited Residency","Bachelor of Arts",,"New Student",,1900-01-00,"Hiatus 1st Time Coll Student",NULL
945000001083669,2015-12-18,CounAddiction,Confirmed,Spring,2016,,"2015-11-15 22:00:00","2017-04-20 11:38:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083671,2015-01-05,"ES Student Dir Comp",Confirmed,Spring,2015,,"2014-12-04 22:00:00","2017-04-20 11:36:00","Masters Limited Residency","Master of Arts",Graduate,Returning,,1900-01-00,Readmit,NULL
945000001083673,2016-07-19,"ED Secondary Ed",Confirmed,Fall,2016,,"2016-03-29 22:00:00","2017-04-20 11:40:00","Baccalaureate Limited Residency","BA Teacher Certification",Junior,"New Student",,1900-01-00,Transfer,NULL
945000001083675,2014-11-04,"ED Sustainability Ed",Confirmed,Fall,2015,,"2014-07-09 22:00:00","2017-04-20 11:38:00","PHD Limited Residency","Doctor of Philosophy",Doctoral,"New Student",,1900-01-00,Doctoral,NULL
945000001083675,2014-08-06,"ED Sustainability Ed","Deferred Next Term",Fall,2014,,"2014-07-09 22:00:00","2017-04-20 11:35:00","PHD Limited Residency","Doctor of Philosophy",Doctoral,"New Student",,1900-01-00,Doctoral,NULL
945000001083677,2013-08-13,"AE Student Dir Comp",Confirmed,Spring,2014,,"2013-06-23 22:00:00","2017-04-20 11:33:00","Baccalaureate On Campus","Bachelor of Arts",Sophomore,Returning,,1900-01-00,Readmit,NULL
945000001083681,2016-04-26,"HD Student Dir Comp",Confirmed,Summer,2016,,"2016-04-12 22:00:00","2017-04-20 19:44:00","Baccalaureate Limited Residency","Bachelor of Arts",Sophomore,Returning,,1900-01-00,Readmit,NULL
945000001083683,2015-12-04,"ES Student Dir Comp",Confirmed,Spring,2016,,"2015-11-15 22:00:00","2017-04-20 11:38:00","Baccalaureate Limited Residency","Bachelor of Arts",Senior,Returning,,1900-01-00,Readmit,NULL
945000001083683,2014-12-03,"ES Student Dir Comp",Confirmed,Spring,2015,,"2014-10-13 22:00:00","2017-04-20 11:36:00","Baccalaureate Limited Residency","Bachelor of Arts",Senior,"New Student",,1900-01-00,Transfer,NULL
945000001083685,2017-05-31,"ED Student Dir Comp","Confirmed Withdrew",Fall,2017,,"2016-05-10 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083685,2016-11-08,"ED Student Dir Comp","Deferred Next Term",Spring,2017,,"2016-05-10 22:00:00","2017-04-20 11:40:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083685,2016-08-15,"ED Student Dir Comp","Deferred Next Term",Fall,2016,,"2016-05-10 22:00:00","2017-04-20 11:40:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083687,2017-04-03,"ES Student Dir Comp","Withdrawn Admin No Dec",Fall,2017,,"2016-12-12 22:00:00","2017-04-20 11:42:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083689,2017-02-08,"ED Student Dir Comp","Withdraw No Decision",Fall,2017,,"2016-10-23 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Arts",Graduate,Returning,,1900-01-00,Graduate,NULL
945000001083689,2017-01-06,Education,"Defer No Decision Next Term",Spring,2017,,"2016-10-23 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083691,2014-04-21,"HD Student Dir Comp",Confirmed,Summer,2014,,"2014-03-23 22:00:00","2017-04-20 11:35:00","Baccalaureate Limited Residency","Bachelor of Arts",Sophomore,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001083693,2014-08-12,CounClinMntlHlth,Denied,Fall,2014,,"2014-08-04 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083695,2016-06-15,"ED Sustainability Ed",Withdrawn,Fall,2016,,"2016-02-07 22:00:00","2017-04-20 11:39:00","PHD Limited Residency","Doctor of Philosophy",Doctoral,"New Student",,1900-01-00,Doctoral,NULL
945000001083697,2015-06-02,"Humanities SDC","Withdrawn Administrative",Fall,2015,,"2014-06-22 22:00:00","2017-04-20 11:37:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083697,2014-09-25,"Humanities SDC","Deferred Next Term",Spring,2015,,"2014-06-22 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083697,2014-08-04,"Humanities SDC","Deferred Next Term",Fall,2014,,"2014-06-22 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001083699,2014-10-22,"ED Sustainability Ed",Withdrawn,Fall,2015,,"2014-02-20 22:00:00","2017-04-20 11:36:00","PHD Limited Residency","Doctor of Philosophy",Doctoral,"New Student",,1900-01-00,Doctoral,NULL
945000001083699,2014-06-12,"ED Sustainability Ed","Deferred Next Term",Fall,2014,,"2014-02-20 22:00:00","2017-04-20 11:35:00","PHD Limited Residency","Doctor of Philosophy",Doctoral,"New Student",,1900-01-00,Doctoral,NULL
945000001083701,2014-08-04,"ES Student Dir Comp",Confirmed,Fall,2014,,"2014-06-23 22:00:00","2017-04-20 11:38:00","On Campus Undergraduate","Bachelor of Arts",Senior,Returning,,1900-01-00,Readmit,NULL
945000001083703,2016-05-05,"Cultural Reg Studies",Confirmed,Summer,2016,,"2016-04-25 22:00:00","2017-04-20 11:41:00","Baccalaureate Limited Residency","Bachelor of Arts",Senior,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001083705,2013-09-30,"ED Sustainability Ed",Confirmed,Fall,2014,,"2013-04-17 22:00:00","2017-04-20 11:35:00","PHD Limited Residency","Doctor of Philosophy",Doctoral,"New Student",,1900-01-00,Doctoral,NULL
945000001083707,2016-12-19,"ED Secondary Ed",Confirmed,Spring,2017,,"2016-12-05 22:00:00","2017-04-20 19:45:00","Baccalaureate Limited Residency","Post Bachelor's Certification","Post Degree","New Student",,1900-01-00,"Post Baccalaureate",NULL
945000001083707,2014-02-20,"ED Secondary Ed","Confirmed Withdrew",Spring,2014,,"2013-09-24 22:00:00","2017-04-20 11:33:00","Baccalaureate Limited Residency","Post Bachelor's Certification",Senior,"New Student",,1900-01-00,"Post Baccalaureate",NULL
945000001083709,2014-05-06,"ES Student Dir Comp","Confirmed Withdrew",Fall,2014,,"2013-05-08 22:00:00","2017-04-20 11:34:00","On Campus Undergraduate","Bachelor of Arts",Freshman,Returning,,1900-01-00,Readmit,NULL
945000001083711,2015-08-31,"Humanities SDC",Confirmed,Fall,2015,,"2015-08-30 22:00:00","2017-04-20 11:38:00","Masters Limited Residency","Master of Arts",Graduate,Returning,,1900-01-00,Readmit,NULL
945000001083711,2015-01-13,CounAddiction,Confirmed,Spring,2015,,"2014-12-01 22:00:00","2017-04-20 11:36:00","Masters Limited Residency","Master of Science",Graduate,Returning,,1900-01-00,Readmit,NULL
945000001083711,2014-08-01,"Humanities SDC",Confirmed,Fall,2014,,"2014-07-31 22:00:00","2017-04-20 11:36:00","Masters Limited Residency","Master of Arts",Graduate,Returning,,1900-01-00,Readmit,NULL
945000001083713,2015-01-27,"EDEarly Childhood Ed",Confirmed,Spring,2015,,"2015-01-21 22:00:00","2017-04-20 11:39:00","Baccalaureate Limited Residency","Bachelor of Arts",Sophomore,Returning,,1900-01-00,Readmit,NULL
